
SAXS 
     1000         0         0         0         0         0         0         0 
  0.000000E+00   3.499999E+02   0.000000E+00   0.000000E+00   1.340000E-01 
  0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00   0.000000E+00 
  2.261171E-01   3.747276E+01   5.525057E+00 
  2.360959E-01   2.744269E+01   3.920384E+00 
  2.460748E-01   3.360329E+01   2.743697E+00 
  2.560536E-01   2.929518E+01   2.246837E+00 
  2.660325E-01   2.619333E+01   1.900264E+00 
  2.760113E-01   2.424708E+01   1.598805E+00 
  2.859902E-01   2.383767E+01   1.440087E+00 
  2.959690E-01   2.328359E+01   1.307737E+00 
  3.059479E-01   2.456408E+01   1.240674E+00 
  3.159268E-01   2.167914E+01   1.157873E+00 
  3.259056E-01   2.098732E+01   1.112326E+00 
  3.358845E-01   2.410204E+01   1.144399E+00 
  3.458633E-01   2.312128E+01   1.130899E+00 
  3.558422E-01   2.235611E+01   1.070515E+00 
  3.658210E-01   2.352230E+01   1.094357E+00 
  3.757999E-01   2.151585E+01   1.023914E+00 
  3.857787E-01   1.996866E+01   9.530519E-01 
  3.957576E-01   2.208216E+01   1.004773E+00 
  4.057364E-01   2.045138E+01   9.364044E-01 
  4.157153E-01   1.938403E+01   9.298632E-01 
  4.256941E-01   2.184214E+01   1.399017E+01 
  4.356730E-01   2.233449E+01   1.414696E+01 
  4.456519E-01   2.061788E+01   1.359243E+01 
  4.556307E-01   2.027827E+01   8.795384E-01 
  4.656096E-01   2.132614E+01   1.382393E+01 
  4.755884E-01   2.027718E+01   1.347966E+01 
  4.855673E-01   1.990519E+01   1.335545E+01 
  4.955461E-01   1.933292E+01   1.316206E+01 
  5.055250E-01   1.987495E+01   8.342573E-01 
  5.155038E-01   1.988064E+01   8.314834E-01 
  5.254827E-01   1.816394E+01   7.927393E-01 
  5.354615E-01   2.016197E+01   8.272558E-01 
  5.454404E-01   2.024144E+01   8.276507E-01 
  5.554192E-01   1.931279E+01   7.904200E-01 
  5.653981E-01   1.990619E+01   8.268733E-01 
  5.753769E-01   1.882105E+01   7.774906E-01 
  5.853558E-01   1.841592E+01   7.789104E-01 
  5.953347E-01   1.805069E+01   7.627808E-01 
  6.053135E-01   1.859921E+01   7.567911E-01 
  6.152924E-01   1.756201E+01   7.578567E-01 
  6.252712E-01   1.876184E+01   7.640411E-01 
  6.352501E-01   1.884556E+01   7.617865E-01 
  6.452289E-01   1.717197E+01   7.239173E-01 
  6.552078E-01   1.594439E+01   6.902655E-01 
  6.651866E-01   1.616113E+01   7.147573E-01 
  6.751655E-01   1.657469E+01   6.966864E-01 
  6.851443E-01   1.656860E+01   7.058462E-01 
  6.951232E-01   1.749072E+01   7.044012E-01 
  7.051020E-01   1.645276E+01   6.952559E-01 
  7.150809E-01   1.710131E+01   7.055101E-01 
  7.250597E-01   1.619196E+01   1.204551E+01 
  7.350386E-01   1.723466E+01   1.242729E+01 
  7.450175E-01   1.580227E+01   1.189967E+01 
  7.549963E-01   1.439376E+01   6.370168E-01 
  7.649752E-01   1.571177E+01   6.574478E-01 
  7.749540E-01   1.644457E+01   6.685002E-01 
  7.849329E-01   1.645097E+01   6.693806E-01 
  7.949117E-01   1.552699E+01   6.351796E-01 
  8.048906E-01   1.444122E+01   6.284017E-01 
  8.148694E-01   1.438935E+01   6.113449E-01 
  8.248483E-01   1.413540E+01   6.051829E-01 
  8.348271E-01   1.516336E+01   6.277009E-01 
  8.448060E-01   1.515480E+01   6.202446E-01 
  8.547848E-01   1.405066E+01   5.999078E-01 
  8.647637E-01   1.439781E+01   6.020028E-01 
  8.747426E-01   1.336030E+01   5.732178E-01 
  8.847214E-01   1.460849E+01   6.055413E-01 
  8.947003E-01   1.454854E+01   5.978804E-01 
  9.046791E-01   1.441575E+01   5.942126E-01 
  9.146580E-01   1.277632E+01   5.490130E-01 
  9.246368E-01   1.320172E+01   5.624122E-01 
  9.346157E-01   1.365811E+01   5.735868E-01 
  9.445945E-01   1.368867E+01   5.654158E-01 
  9.545734E-01   1.393440E+01   5.748601E-01 
  9.645522E-01   1.192818E+01   5.203108E-01 
  9.745311E-01   1.250355E+01   5.380671E-01 
  9.845099E-01   1.346465E+01   1.098431E+01 
  9.944888E-01   1.338098E+01   1.095013E+01 
  1.004468E+00   1.275341E+01   5.374347E-01 
  1.014447E+00   1.269568E+01   1.066604E+01 
  1.024425E+00   1.277035E+01   1.069736E+01 
  1.034404E+00   1.182746E+01   1.029487E+01 
  1.044383E+00   1.228494E+01   5.120679E-01 
  1.054362E+00   1.188723E+01   5.076854E-01 
  1.064341E+00   1.125657E+01   4.902878E-01 
  1.074320E+00   1.110370E+01   4.902401E-01 
  1.084298E+00   1.077008E+01   4.787885E-01 
  1.094277E+00   1.100788E+01   4.795110E-01 
  1.104256E+00   1.153372E+01   4.921932E-01 
