

  2.261171E-01   2.838088E+01   2.025828E+00 
  2.360959E-01   2.089041E+01   1.756920E+00 
  2.460748E-01   2.468674E+01   1.040300E+00 
  2.560536E-01   2.499344E+01   8.398279E-01 
  2.660325E-01   2.448444E+01   8.091872E-01 
  2.760113E-01   2.299504E+01   6.463474E-01 
  2.859902E-01   2.233691E+01   5.707482E-01 
  2.959690E-01   2.104165E+01   5.132505E-01 
  3.059479E-01   2.204501E+01   4.866062E-01 
  3.159268E-01   2.100376E+01   4.904071E-01 
  3.259056E-01   2.094064E+01   4.767267E-01 
  3.358845E-01   2.064812E+01   4.663735E-01 
  3.458633E-01   2.078960E+01   4.619567E-01 
  3.558422E-01   2.109704E+01   4.498675E-01 
  3.658210E-01   2.075544E+01   4.394513E-01 
  3.757999E-01   1.997291E+01   4.037853E-01 
  3.857787E-01   1.961090E+01   4.173782E-01 
  3.957576E-01   1.911365E+01   3.751392E-01 
  4.057364E-01   1.928861E+01   3.848185E-01 
  4.157153E-01   1.959204E+01   4.065386E-01 
  4.256941E-01   1.895892E+01   1.268213E+01 
  4.356730E-01   1.963628E+01   1.290669E+01 
  4.456519E-01   1.881234E+01   1.263301E+01 
  4.556307E-01   1.848301E+01   3.666913E-01 
  4.656096E-01   1.847184E+01   1.251816E+01 
  4.755884E-01   1.890590E+01   1.266438E+01 
  4.855673E-01   1.811360E+01   1.239618E+01 
  4.955461E-01   1.755466E+01   1.220342E+01 
  5.055250E-01   1.785494E+01   3.363501E-01 
  5.155038E-01   1.799931E+01   3.412708E-01 
  5.254827E-01   1.767433E+01   3.415903E-01 
  5.354615E-01   1.779589E+01   3.245390E-01 
  5.454404E-01   1.671073E+01   3.262488E-01 
  5.554192E-01   1.711383E+01   3.098230E-01 
  5.653981E-01   1.719435E+01   3.442304E-01 
  5.753769E-01   1.711886E+01   3.256762E-01 
  5.853558E-01   1.683584E+01   3.215345E-01 
  5.953347E-01   1.727809E+01   3.222280E-01 
  6.053135E-01   1.714758E+01   3.125727E-01 
  6.152924E-01   1.657052E+01   3.152591E-01 
  6.252712E-01   1.647785E+01   3.140102E-01 
  6.352501E-01   1.623801E+01   3.098693E-01 
  6.452289E-01   1.637818E+01   3.078454E-01 
  6.552078E-01   1.621463E+01   2.878533E-01 
  6.651866E-01   1.598108E+01   3.080354E-01 
  6.751655E-01   1.559174E+01   3.011041E-01 
  6.851443E-01   1.616973E+01   2.985732E-01 
  6.951232E-01   1.538290E+01   2.904610E-01 
  7.051020E-01   1.537584E+01   2.970294E-01 
  7.150809E-01   1.517650E+01   2.984125E-01 
  7.250597E-01   1.507685E+01   1.130943E+01 
  7.350386E-01   1.429984E+01   1.101415E+01 
  7.450175E-01   1.475708E+01   1.118885E+01 
  7.549963E-01   1.413369E+01   2.770600E-01 
  7.649752E-01   1.375562E+01   2.717353E-01 
  7.749540E-01   1.467374E+01   2.794422E-01 
  7.849329E-01   1.431093E+01   2.736662E-01 
  7.949117E-01   1.390296E+01   2.661818E-01 
  8.048906E-01   1.395108E+01   2.677649E-01 
  8.148694E-01   1.433574E+01   2.645641E-01 
  8.248483E-01   1.378923E+01   2.581093E-01 
  8.348271E-01   1.336691E+01   2.549268E-01 
  8.448060E-01   1.338601E+01   2.477313E-01 
  8.547848E-01   1.349105E+01   2.528930E-01 
  8.647637E-01   1.301585E+01   2.436009E-01 
  8.747426E-01   1.292733E+01   2.355162E-01 
  8.847214E-01   1.303642E+01   2.431509E-01 
  8.947003E-01   1.301565E+01   2.433008E-01 
  9.046791E-01   1.272976E+01   2.392692E-01 
  9.146580E-01   1.267154E+01   2.394898E-01 
  9.246368E-01   1.231683E+01   2.368167E-01 
  9.346157E-01   1.230095E+01   2.306564E-01 
  9.445945E-01   1.209770E+01   2.299502E-01 
  9.545734E-01   1.242888E+01   2.322162E-01 
  9.645522E-01   1.179087E+01   2.358757E-01 
  9.745311E-01   1.194254E+01   2.288406E-01 
  9.845099E-01   1.127587E+01   9.780485E+00 
  9.944888E-01   1.104748E+01   9.680927E+00 
  1.004468E+00   1.166684E+01   2.208520E-01 
  1.014447E+00   1.146623E+01   9.862694E+00 
  1.024425E+00   1.154664E+01   9.897217E+00 
  1.034404E+00   1.103485E+01   9.675392E+00 
  1.044383E+00   1.086685E+01   2.088188E-01 
  1.054362E+00   1.064730E+01   2.091121E-01 
  1.064341E+00   1.051539E+01   2.038359E-01 
  1.074320E+00   1.050386E+01   2.042361E-01 
  1.084298E+00   1.034936E+01   2.031519E-01 
  1.094277E+00   9.875565E+00   1.925791E-01 
  1.104256E+00   1.032314E+01   1.961153E-01 
  1.114235E+00   9.540429E+00   8.996411E+00 
  1.124214E+00   9.843112E+00   9.138008E+00 
  1.134193E+00   9.422089E+00   1.942429E-01 
  1.144172E+00   9.764354E+00   1.881313E-01 
  1.154150E+00   9.499089E+00   1.904439E-01 
  1.164129E+00   9.301593E+00   1.892729E-01 
  1.174108E+00   9.298121E+00   1.845656E-01 
  1.184087E+00   8.928508E+00   1.832553E-01 
  1.194066E+00   9.094074E+00   1.785776E-01 
  1.204045E+00   9.040139E+00   1.805405E-01 
  1.214024E+00   8.984790E+00   1.870633E-01 
  1.224002E+00   8.685573E+00   1.744774E-01 
  1.233981E+00   8.486994E+00   1.718346E-01 
  1.243960E+00   8.570054E+00   1.762609E-01 
  1.253939E+00   8.213984E+00   1.704649E-01 
  1.263918E+00   8.047921E+00   1.652765E-01 
  1.273897E+00   8.330464E+00   1.693402E-01 
  1.283876E+00   8.357992E+00   8.420470E+00 
  1.293854E+00   7.916687E+00   8.195154E+00 
  1.303833E+00   7.709303E+00   1.636329E-01 
  1.313812E+00   7.569816E+00   1.558017E-01 
  1.323791E+00   7.828191E+00   1.630508E-01 
  1.333770E+00   7.583202E+00   1.617963E-01 
  1.343749E+00   7.491402E+00   1.535143E-01 
  1.353728E+00   7.518236E+00   1.617253E-01 
  1.363706E+00   7.234422E+00   1.534720E-01 
  1.373685E+00   7.670212E+00   1.615712E-01 
  1.383664E+00   7.007037E+00   1.531902E-01 
  1.393643E+00   7.110376E+00   1.492569E-01 
  1.403622E+00   7.035756E+00   1.525722E-01 
  1.413601E+00   6.942420E+00   7.674335E+00 
  1.423579E+00   6.512031E+00   7.432648E+00 
  1.433558E+00   6.659639E+00   1.454118E-01 
  1.443537E+00   6.654982E+00   1.470466E-01 
  1.453516E+00   6.758610E+00   1.453212E-01 
  1.463495E+00   6.637299E+00   1.438309E-01 
  1.473474E+00   6.320224E+00   1.404098E-01 
  1.483453E+00   6.368620E+00   1.376306E-01 
  1.493431E+00   6.288076E+00   1.394639E-01 
  1.503410E+00   6.324278E+00   1.392896E-01 
  1.513389E+00   6.029938E+00   1.405885E-01 
  1.523368E+00   5.929068E+00   1.327879E-01 
  1.533347E+00   5.974768E+00   1.301834E-01 
