4.729541260000000302e-02 7.485249950694493337e-02 2.703549439204145353e-04
4.791332780000000235e-02 7.432094279167157647e-02 4.059843338468491669e-05
4.853124300000000169e-02 7.233126896483366153e-02 2.175404189428812890e-04
4.914915820000000102e-02 7.004795473428972186e-02 8.652401045907390405e-04
4.976707329999999901e-02 6.967283074275699983e-02 2.445695187633966966e-04
5.038498849999999835e-02 6.855017443146893541e-02 2.254003767774696062e-04
5.100290369999999768e-02 6.726553321099904004e-02 2.479870846352600321e-04
5.162081889999999701e-02 6.638175467795548457e-02 1.636239310069028462e-05
5.223873410000000328e-02 6.554503444313281024e-02 8.608759269535664086e-04
5.285664930000000261e-02 6.388841436173539612e-02 3.538010139534118271e-05
5.347456440000000061e-02 6.322736257661130954e-02 8.373191623697377154e-05
5.471039479999999927e-02 6.246298244944880479e-02 1.840169911240048431e-04
5.594622519999999793e-02 6.067220131715551912e-02 2.653446028032258324e-04
5.718205550000000220e-02 5.856191195546046890e-02 4.210116467418857926e-04
5.841788590000000086e-02 5.705240371228120083e-02 1.352542833904482773e-03
5.965371619999999819e-02 5.710780615343090394e-02 3.843377768775543693e-04
6.088954659999999686e-02 5.549912521142084942e-02 7.673083175280541630e-04
6.212537700000000246e-02 5.500344048427322635e-02 2.144471735994989408e-04
6.336120729999999979e-02 5.411780492244076812e-02 1.135934717464606020e-04
6.459703769999999845e-02 5.362453915059863657e-02 2.269741265877432503e-05
6.583286809999999711e-02 5.190043712008804433e-02 1.682399217719796405e-04
6.706869840000000138e-02 5.133083901444945168e-02 8.401300435036700078e-05
6.830452880000000004e-02 5.110320337224651122e-02 2.756077406411118415e-04
6.954035919999999871e-02 5.048560558263977260e-02 4.283022025427389622e-04
7.077618950000000297e-02 5.240797942584560221e-02 5.693581503976150087e-05
7.201201990000000164e-02 5.020119257112953121e-02 6.391604275183787164e-04
7.324785020000000590e-02 4.965573702630119574e-02 3.483129185405326247e-04
7.448368060000000457e-02 4.867510746913091685e-02 5.551195765386638921e-04
7.571951100000000323e-02 4.920891505537779848e-02 2.261811220871236359e-04
7.695534129999999362e-02 4.942858235975339937e-02 2.458917632534497150e-05
7.819117170000000616e-02 4.819284107927972877e-02 1.566260351126322716e-04
7.942700210000000483e-02 4.838859538874640265e-02 2.331147729328130543e-04
8.066283239999999521e-02 4.840930489783674268e-02 2.201404292868141481e-04
8.189866279999999388e-02 4.833420222068485900e-02 5.881740896707046825e-04
8.313449320000000642e-02 4.875474333883696165e-02 7.335565802926049921e-04
8.437032349999999681e-02 4.856893977902741050e-02 3.999377916250506705e-04
8.560615389999999547e-02 4.916704319243536681e-02 6.808639388442837585e-04
8.684198419999999974e-02 4.793725174912786408e-02 3.694576460802134006e-05
8.807781459999999840e-02 4.814871626106378977e-02 2.822968868928573544e-04
8.931364499999999707e-02 4.865937422547084168e-02 3.637821464279317315e-04
9.054947530000000133e-02 4.890805240285309857e-02 2.033556422147361233e-04
9.178530570000000000e-02 4.886955272854200810e-02 5.668923370277020174e-04
9.302113609999999866e-02 4.866496201747450706e-02 1.257195385738478120e-04
9.425696640000000293e-02 4.901061509566378288e-02 5.779771221688787724e-04
9.549279680000000159e-02 4.890792478993789133e-02 8.129186470090951026e-04
9.672862710000000586e-02 4.887506598996353008e-02 4.018681623275724402e-04
9.796445750000000452e-02 4.841796324789558043e-02 2.315395755645335949e-04
9.920028790000000318e-02 4.834334333567056469e-02 1.265264243301151680e-04
1.004361180000000048e-01 4.855996481500069600e-02 2.737384332955444506e-04
1.016719489999999976e-01 4.846561959703826056e-02 2.756217726549650021e-04
1.029077790000000048e-01 4.848826525975459545e-02 6.844998199870074192e-04
1.041436089999999981e-01 4.852063830063837319e-02 1.086458309230663643e-03
1.053794400000000048e-01 4.818965837530084229e-02 4.573614470595069683e-04
1.066152699999999981e-01 4.811822216750799575e-02 3.013034387278072288e-04
1.078511000000000053e-01 4.784567975823674629e-02 5.771881561007901349e-04
1.097048459999999948e-01 4.749279910696199702e-02 7.326974922217033330e-06
1.115585919999999981e-01 4.750630446471854063e-02 7.846687373544709680e-04
1.134123370000000020e-01 4.717581983763188130e-02 2.025912093879172549e-04
1.152660830000000053e-01 4.657947638360640519e-02 1.757730243263229376e-04
1.171198279999999953e-01 4.700173951500632996e-02 1.823780880915769960e-04
1.189735739999999986e-01 4.666864971408717783e-02 2.613947734238089636e-04
1.208273190000000025e-01 4.604540107891121059e-02 5.683183781127489043e-06
1.226810650000000058e-01 4.530930738050456541e-02 4.657641590552308135e-04
1.245348099999999958e-01 4.526725123914415727e-02 3.921282504782947864e-04
1.263885560000000130e-01 4.477385118411469911e-02 5.804514548215076617e-04
1.282423010000000030e-01 4.433955241993118440e-02 3.860971085216405264e-04
1.300960469999999924e-01 4.362891368642855122e-02 3.097730348778846552e-04
1.319497930000000097e-01 4.421798668969702945e-02 1.530361378566165334e-04
1.338035379999999996e-01 4.390118839425038305e-02 1.114641421035043638e-05
1.356572839999999891e-01 4.253090565687663027e-02 1.940289643687460798e-04
1.375110290000000068e-01 4.297606173590423628e-02 1.159900957780383112e-04
1.393647749999999963e-01 4.120694709421979934e-02 2.270480637428139229e-05
1.412185199999999863e-01 4.135591309340476418e-02 5.323051917397609569e-04
1.430722660000000035e-01 4.077486037995132345e-02 8.473406563801807057e-04
1.449260109999999935e-01 3.960382407892217016e-02 3.454529117950512441e-04
1.467797570000000107e-01 3.879047002665551164e-02 3.879149016681320851e-04
1.486335020000000007e-01 3.854952052236166465e-02 3.822431173806413321e-05
1.504872479999999901e-01 3.797624594282419247e-02 1.500297255608674192e-04
1.523409930000000079e-01 3.670529642652656244e-02 7.037863062693283395e-04
1.541947389999999973e-01 3.690922764312704746e-02 7.142164614993042060e-04
1.560484849999999868e-01 3.583972939221637122e-02 1.134201377371690231e-04
1.579022300000000045e-01 3.485125376487286514e-02 2.123941811890060999e-04
1.597559759999999940e-01 3.385707532948218496e-02 4.058843538503522502e-04
1.616097210000000117e-01 3.393610848271022551e-02 6.113764547659330910e-04
1.640813819999999978e-01 3.329424199015714597e-02 6.748595332701627127e-04
1.665530430000000117e-01 3.156164934064122768e-02 3.929988189326826605e-04
1.690247029999999984e-01 3.108107065717750916e-02 1.956383055928649978e-05
1.714963640000000122e-01 2.939414451543613527e-02 2.530868102624962267e-04
1.739680249999999984e-01 2.845883164712120425e-02 9.916036404039858083e-05
1.764396860000000122e-01 2.794708051210050698e-02 4.241560413654231948e-05
1.789113459999999989e-01 2.629822230687425128e-02 1.818861858772368605e-04
1.813830070000000128e-01 2.562857798656997116e-02 4.894382750685677484e-05
1.838546679999999989e-01 2.503760531284810256e-02 3.720961848325883450e-04
1.863263280000000133e-01 2.427267806176835324e-02 4.495325215274888295e-04
1.887979889999999994e-01 2.359727665227540072e-02 2.326901263671988737e-04
1.912696500000000133e-01 2.210506118136170914e-02 7.883757140132934904e-04
1.937413109999999994e-01 2.102847654833811530e-02 4.566710219056901716e-04
1.962129710000000138e-01 2.070476672530911083e-02 2.048683408461520340e-04
1.986846319999999999e-01 1.953110954554634557e-02 1.863105807841345201e-05
2.011562930000000138e-01 1.854508397962115543e-02 6.789938500590139790e-04
2.036279539999999999e-01 1.791466495264358236e-02 3.753658897251097850e-04
2.060996139999999865e-01 1.717147441554628048e-02 1.274771250211416591e-04
2.085712750000000004e-01 1.679771679182567520e-02 2.030533984260808871e-04
2.110429359999999865e-01 1.551113671717557069e-02 2.315027561281417159e-06
2.135145960000000009e-01 1.532328924444851734e-02 2.099643775781777192e-04
2.166041720000000115e-01 1.460553169189624315e-02 8.978519135909218874e-06
2.196937479999999943e-01 1.365128432515146442e-02 1.892985969405981239e-04
2.227833240000000048e-01 1.345169351844364980e-02 3.145208644504746668e-05
2.258728999999999876e-01 1.286807332832452452e-02 1.922517037792948036e-05
2.289624759999999981e-01 1.180851663763114040e-02 1.551638393042755663e-04
2.320520520000000086e-01 1.139276377522460172e-02 7.376352389239838089e-05
2.351416279999999914e-01 1.128533430489534785e-02 3.333542918554818837e-06
2.382312040000000020e-01 1.040819944852900553e-02 2.136878435829901940e-04
2.413207800000000125e-01 1.038798841124982317e-02 1.800414205272234287e-04
2.444103559999999953e-01 1.000379523246653496e-02 2.122551241438384991e-04
2.474999310000000063e-01 9.608737389144101498e-03 3.458933551511423851e-04
2.505895069999999891e-01 9.816456017537467452e-03 5.301626136875041585e-05
2.536790830000000274e-01 9.278327981616802875e-03 9.481524582521514333e-05
2.567686590000000102e-01 9.291151813885560606e-03 9.800209885289547500e-05
2.598582349999999930e-01 8.805189303702521189e-03 1.510193714374774707e-05
2.629478109999999758e-01 8.937946331043455234e-03 6.956734597473642888e-05
2.660373870000000140e-01 9.110991641825782333e-03 2.411403571214290934e-04
2.691269629999999968e-01 9.177482337039110857e-03 3.968656692522245372e-04
2.728344540000000040e-01 8.665787554294090977e-03 7.040281216702244486e-05
2.765419450000000112e-01 9.505658400185003354e-03 1.632264790140879561e-04
2.802494360000000184e-01 9.014562618335194080e-03 7.613393905135671855e-05
2.839569270000000256e-01 9.151835596324412250e-03 1.886564398008471800e-04
2.876644179999999773e-01 8.946566086595069203e-03 1.823218592648218842e-04
2.913719089999999845e-01 9.031053060874242103e-03 3.032731008110538490e-04
2.950793999999999917e-01 9.351947849752611369e-03 2.680032213078038447e-04
2.987868920000000261e-01 9.059583850074638678e-03 3.725560605450968481e-06
3.024943829999999778e-01 9.103235147275297312e-03 6.262637910256961483e-05
3.062018739999999850e-01 9.303239199316049382e-03 1.570289809683648560e-05
3.099093649999999922e-01 9.422123677249975848e-03 4.454157311831530362e-05
3.136168559999999994e-01 9.633885616964861162e-03 1.276485492929976141e-05
3.173243470000000066e-01 9.417224376759483068e-03 1.891984934937817415e-04
3.210318380000000138e-01 8.949212992486457394e-03 1.684619718118344947e-04
3.253572439999999899e-01 9.776163049903221353e-03 4.838440395781673742e-05
3.296826509999999932e-01 9.355618909439099989e-03 2.177801991875301499e-04
3.340080570000000248e-01 9.579990969208770565e-03 3.461630962131685349e-04
3.383334630000000010e-01 9.312048647702519943e-03 1.457693891019416321e-04
3.426588689999999771e-01 9.430009192166428217e-03 3.261510914257637170e-04
3.469842759999999804e-01 9.491814563831219020e-03 4.208481902152556625e-05
3.513096820000000120e-01 9.234621109186656393e-03 8.292381298458731669e-05
3.556350879999999881e-01 9.177285835349900667e-03 3.151366793145211789e-04
3.599604949999999914e-01 9.160659889371220582e-03 1.818650503995716903e-04
3.642859010000000231e-01 9.179404280569507246e-03 2.063844423870782991e-04
3.686113069999999992e-01 9.009341315331965971e-03 1.092315562595845758e-04
3.729367129999999753e-01 8.969895666447296953e-03 1.760309006771653437e-04
3.772621199999999786e-01 9.269282250687274974e-03 1.729818725880222674e-04
3.822054409999999791e-01 8.836840506396085107e-03 1.532989648262988601e-04
3.871487630000000069e-01 9.332089694569377716e-03 8.969877317459343496e-06
3.920920840000000074e-01 8.768777115632108224e-03 1.880940717782507475e-04
3.970354050000000079e-01 8.774279563632705892e-03 4.358750160847760181e-05
4.019787269999999801e-01 8.476937799430003459e-03 1.163546255142984841e-04
4.069220479999999807e-01 8.865294404225653943e-03 1.471006279233995467e-05
4.118653700000000084e-01 8.402973385417254748e-03 7.123339301865867443e-05
4.168086910000000089e-01 8.539348301174037523e-03 1.162393500598731476e-04
4.217520129999999812e-01 8.745315596689168594e-03 2.284957516736583756e-04
4.266953339999999817e-01 8.570234659956522949e-03 4.402760787384537970e-05
4.316386560000000094e-01 8.823887531884021945e-03 1.260145882926653723e-04
4.371998919999999789e-01 8.734734078348302747e-03 2.156492321243677092e-04
4.427611289999999755e-01 8.555689206710919217e-03 4.350119684821751121e-05
4.483223650000000005e-01 8.822292479088932396e-03 2.721054186793406791e-04
4.538836019999999971e-01 8.633439547382349213e-03 4.697780033217670835e-04
4.594448389999999938e-01 8.799170408875874386e-03 2.922888617965379719e-04
4.650060750000000187e-01 8.789894847685646856e-03 5.903636922594909949e-05
4.705673120000000154e-01 8.597296763193250715e-03 9.395416904401495339e-05
4.761285490000000120e-01 8.771985372871464112e-03 2.762769936618349382e-04
4.816897849999999814e-01 8.649229068385680397e-03 2.734671546961150784e-04
4.878689370000000025e-01 8.904080371610284192e-03 1.766342787204193334e-04
4.940480890000000236e-01 8.485938384103998769e-03 1.350826062425541962e-04
5.002272410000000447e-01 9.190900010158280578e-03 4.798205349926214491e-05
5.064063930000000102e-01 8.646307735499542124e-03 1.238037282022683085e-04
5.125855440000000041e-01 8.757736740383719951e-03 2.092579114739401530e-04
5.187646959999999696e-01 8.872290634510809904e-03 1.885283818510514651e-04
5.249438480000000462e-01 8.716137549365631648e-03 1.849339876314717488e-04
5.311230000000000118e-01 8.745507609311420349e-03 2.297704311549990906e-04
5.373021519999999773e-01 8.728634508842956358e-03 7.346980096486395721e-05
5.440992190000000228e-01 8.622897558572836449e-03 9.497961219639389327e-05
5.508962859999999573e-01 8.840968721698644686e-03 6.921319536412399683e-05
5.576933530000000028e-01 8.841792456113715601e-03 2.774925035371039457e-04
5.644904200000000483e-01 8.590935243387665121e-03 1.993507886559138162e-04
5.712874869999999827e-01 8.168532524142391865e-03 1.532950375439641011e-04
5.780845540000000282e-01 8.654664545511019449e-03 7.779593378963117300e-05
5.848816209999999627e-01 8.560050017239858450e-03 2.169367723287570239e-05
5.916786880000000082e-01 8.579849860311324419e-03 1.893504310105823896e-04
5.990936700000000226e-01 8.696629236056531084e-03 6.208486489988670608e-05
6.065086520000000370e-01 8.265738538352206469e-03 8.475089043022071360e-05
6.139236340000000514e-01 8.844703521068975061e-03 1.533000457192286274e-04
6.213386159999999547e-01 8.574591530787885330e-03 3.556560264062689065e-05
