q[A-1]	I(q)[sr-1]_nmA(Lyso_Lyso_4_frames_020_350_sub.dat_00001_[sub(Lyso_Lyso_4_frames_020_350.dat_00001_[</fileinfo>]-Lyso_Buffer_2_000_350_mult.dat_00001_[mult(Lyso_Buffer_2_000_350.dat_00001_[</fileinfo>]*0.7000)])])	error
5.25545900e-01	7.76953700e-01	6.89931491e+00
5.26543800e-01	8.65938800e-01	6.95064398e+00
5.27541700e-01	6.47134400e-01	6.88543671e+00
5.28539600e-01	9.18546300e-01	7.04313526e+00
5.29537500e-01	8.69969600e-01	7.02773384e+00
5.30535400e-01	7.80864700e-01	6.93145327e+00
5.31533200e-01	7.52280600e-01	6.93697611e+00
5.32531100e-01	9.52391500e-01	7.07497361e+00
5.33529000e-01	9.15293700e-01	7.03185032e+00
5.34526900e-01	9.46345900e-01	7.04224423e+00
5.35524800e-01	9.61537800e-01	7.06624094e+00
5.36522700e-01	1.05551680e+00	7.11031632e+00
5.37520500e-01	5.26788900e-01	6.81220676e+00
5.38518400e-01	6.74459200e-01	6.90275158e+00
5.39516300e-01	8.91238000e-01	7.08533591e+00
5.40514200e-01	1.13747160e+00	7.19363631e+00
5.41512100e-01	8.01817400e-01	7.00856902e+00
5.42510000e-01	7.76865100e-01	6.97881372e+00
5.43507900e-01	7.90426200e-01	6.94817652e+00
5.44505700e-01	9.29271800e-01	7.04961891e+00
5.45503600e-01	6.31327400e-01	6.88583501e+00
5.46501500e-01	5.61830500e-01	6.86433418e+00
5.47499400e-01	1.09040340e+00	7.21158682e+00
5.48497300e-01	5.36520900e-01	6.83945463e+00
5.49495200e-01	8.74206100e-01	7.06368151e+00
5.50493100e-01	8.90968900e-01	7.07458819e+00
5.51490900e-01	7.07917600e-01	6.95914708e+00
5.52488800e-01	9.77311400e-01	7.12800441e+00
5.53486700e-01	1.03734460e+00	7.16415756e+00
5.54484600e-01	1.10377110e+00	7.25480770e+00
5.55482500e-01	1.01511830e+00	7.17825420e+00
5.56480400e-01	1.00030330e+00	7.14376270e+00
5.57478300e-01	5.27689800e-01	6.86233753e+00
5.58476100e-01	1.20601800e+00	7.29570483e+00
5.59474000e-01	8.97041500e-01	7.06848568e+00
5.60471900e-01	7.02585900e-01	6.96577000e+00
5.61469800e-01	1.06492180e+00	7.22721128e+00
5.62467700e-01	9.99682800e-01	7.21467041e+00
5.63465600e-01	1.04800680e+00	7.21215728e+00
5.64463500e-01	5.42092600e-01	6.89565700e+00
5.65461300e-01	1.09845460e+00	7.25605511e+00
5.66459200e-01	4.83366000e-01	6.87515281e+00
5.67457100e-01	7.13909900e-01	7.01867274e+00
5.68455000e-01	9.90957000e-01	7.19713240e+00
5.69452900e-01	6.74368900e-01	6.96596080e+00
5.70450800e-01	6.60245000e-01	6.96072321e+00
5.71448700e-01	8.43850100e-01	7.11423164e+00
5.72446500e-01	1.10055120e+00	7.25979311e+00
5.73444400e-01	8.62048900e-01	7.14240197e+00
5.74442300e-01	6.74531000e-01	7.00445435e+00
5.75440200e-01	5.85365900e-01	6.95355179e+00
5.76438100e-01	9.58659700e-01	7.19363764e+00
5.77436000e-01	8.70247900e-01	7.16601840e+00
5.78433800e-01	9.45509500e-01	7.20476284e+00
5.79431700e-01	9.42494200e-01	7.17319092e+00
5.80429600e-01	6.50618600e-01	7.04763540e+00
5.81427500e-01	9.56203200e-01	7.21859588e+00
5.82425400e-01	1.15769130e+00	7.31791943e+00
5.83423300e-01	8.89787200e-01	7.15444892e+00
5.84421200e-01	7.75326000e-01	7.09064970e+00
5.85419000e-01	8.67467400e-01	7.19841043e+00
5.86416900e-01	1.06685410e+00	7.26813344e+00
5.87414800e-01	8.67636000e-01	7.18931879e+00
5.88412700e-01	9.30381800e-01	7.21354832e+00
5.89410600e-01	9.73873400e-01	7.24806680e+00
5.90408500e-01	7.14783800e-01	7.11940923e+00
5.91406400e-01	1.00956160e+00	7.32278415e+00
5.92404200e-01	8.66564800e-01	7.17690209e+00
5.93402100e-01	9.08877600e-01	7.21211371e+00
5.94400000e-01	6.07703500e-01	7.03443597e+00
5.95397900e-01	9.29215800e-01	7.28645551e+00
5.96395800e-01	6.05138300e-01	7.03273143e+00
5.97393700e-01	6.26662800e-01	7.07499231e+00
5.98391600e-01	8.79456100e-01	7.21438736e+00
5.99389400e-01	7.95277400e-01	7.17409808e+00
6.00387300e-01	7.83232900e-01	7.20400172e+00
6.01385200e-01	8.42336600e-01	7.23843147e+00
6.02383100e-01	9.49787200e-01	7.22704090e+00
6.03381000e-01	8.62396000e-01	7.25917845e+00
6.04378900e-01	8.85520900e-01	7.26581683e+00
6.05376800e-01	7.82382400e-01	7.21395486e+00
6.06374600e-01	1.25712320e+00	7.47873024e+00
6.07372500e-01	9.06045500e-01	7.28662076e+00
6.08370400e-01	1.41519470e+00	7.55320494e+00
6.09368300e-01	8.90149900e-01	7.25963488e+00
6.10366200e-01	6.08800700e-01	7.06031973e+00
6.11364100e-01	7.64051000e-01	7.18462487e+00
6.12362000e-01	1.03131990e+00	7.35524561e+00
6.13359800e-01	1.13185970e+00	7.43165667e+00
6.14357700e-01	1.11786410e+00	7.45291964e+00
6.15355600e-01	8.19114300e-01	7.21206533e+00
6.16353500e-01	1.04544440e+00	7.33732942e+00
6.17351400e-01	1.20936440e+00	7.52142589e+00
6.18349300e-01	8.18404000e-01	7.27933142e+00
6.19347100e-01	4.25546800e-01	7.03546471e+00
6.20345000e-01	9.68683300e-01	7.36049604e+00
6.21342900e-01	8.11089300e-01	7.28242662e+00
6.22340800e-01	5.40838300e-01	7.13191050e+00
6.23338700e-01	6.57990200e-01	7.16219431e+00
6.24336600e-01	8.49182900e-01	7.31720666e+00
6.25334500e-01	1.07133750e+00	7.44271847e+00
6.26332300e-01	9.64976600e-01	7.36452353e+00
6.27330200e-01	9.54879100e-01	7.36506266e+00
6.28328100e-01	9.13833600e-01	7.32490362e+00
6.29326000e-01	8.49666500e-01	7.29144424e+00
6.30323900e-01	7.23277300e-01	7.21769835e+00
6.31321800e-01	4.80784500e-01	7.09323878e+00
6.32319700e-01	1.08575510e+00	7.48494394e+00
6.33317500e-01	8.91513300e-01	7.35906756e+00
6.34315400e-01	1.06463640e+00	7.41958282e+00
6.35313300e-01	8.03600000e-01	7.31509649e+00
6.36311200e-01	9.55560900e-01	7.38108939e+00
6.37309100e-01	8.39366200e-01	7.37427864e+00
6.38307000e-01	1.28516540e+00	7.55727921e+00
6.39304900e-01	9.90598700e-01	7.45327118e+00
6.40302700e-01	9.24753900e-01	7.37710042e+00
6.41300600e-01	8.34132600e-01	7.37732595e+00
6.42298500e-01	7.94590100e-01	7.31219554e+00
6.43296400e-01	1.13931940e+00	7.53057966e+00
6.44294300e-01	1.05507700e+00	7.50765383e+00
6.45292200e-01	1.01628070e+00	7.47132348e+00
6.46290100e-01	8.43873600e-01	7.35175364e+00
6.47287900e-01	8.60500900e-01	7.38807355e+00
6.48285800e-01	9.24712800e-01	7.48014826e+00
6.49283700e-01	1.17000320e+00	7.58734102e+00
6.50281600e-01	7.62756400e-01	7.36301080e+00
6.51279500e-01	8.90284300e-01	7.41675576e+00
6.52277400e-01	1.14371710e+00	7.58544498e+00
6.53275300e-01	1.08079340e+00	7.56806243e+00
6.54273100e-01	7.43244000e-01	7.34855102e+00
6.55271000e-01	1.02663550e+00	7.49445813e+00
6.56268900e-01	6.12523100e-01	7.30785134e+00
6.57266800e-01	8.51462600e-01	7.44619160e+00
6.58264700e-01	9.67139200e-01	7.47802607e+00
6.59262600e-01	5.50607800e-01	7.25595377e+00
6.60260400e-01	1.01976410e+00	7.52153335e+00
6.61258300e-01	8.03246600e-01	7.41932583e+00
6.62256200e-01	9.04543800e-01	7.47469067e+00
6.63254100e-01	6.45522100e-01	7.34124798e+00
6.64252000e-01	8.51223100e-01	7.46311034e+00
6.65249900e-01	1.24743320e+00	7.69962651e+00
6.66247800e-01	7.08228000e-01	7.37404502e+00
6.67245600e-01	7.60780200e-01	7.42146225e+00
6.68243500e-01	8.96493800e-01	7.44727557e+00
6.69241400e-01	1.22392740e+00	7.67695800e+00
6.70239300e-01	1.32415670e+00	7.74079183e+00
6.71237200e-01	4.67188500e-01	7.20057050e+00
6.72235100e-01	1.01375800e+00	7.61097084e+00
6.73233000e-01	1.05952900e+00	7.58612686e+00
6.74230800e-01	9.55429900e-01	7.55686841e+00
6.75228700e-01	9.22299800e-01	7.56992851e+00
6.76226600e-01	1.41197080e+00	7.78329690e+00
6.77224500e-01	1.01563920e+00	7.58928483e+00
6.78222400e-01	7.25288100e-01	7.47580969e+00
6.79220300e-01	7.52652200e-01	7.44425636e+00
6.80218200e-01	9.01026900e-01	7.54503040e+00
6.81216000e-01	6.35519300e-01	7.38795860e+00
6.82213900e-01	8.80464500e-01	7.49074093e+00
6.83211800e-01	1.11412600e+00	7.61476052e+00
6.84209700e-01	9.28197400e-01	7.52985052e+00
6.85207600e-01	8.14434800e-01	7.49970670e+00
6.86205500e-01	8.65238500e-01	7.51699719e+00
6.87203400e-01	1.39809260e+00	7.84502444e+00
6.88201200e-01	5.74110200e-01	7.42171974e+00
6.89199100e-01	7.13084700e-01	7.45048219e+00
6.90197000e-01	1.18464990e+00	7.78649053e+00
6.91194900e-01	1.07073780e+00	7.67683897e+00
6.92192800e-01	1.04208880e+00	7.67144722e+00
6.93190700e-01	9.04981900e-01	7.56141577e+00
6.94188600e-01	9.84699700e-01	7.64968881e+00
6.95186400e-01	1.04259250e+00	7.69281090e+00
6.96184300e-01	1.37142950e+00	7.88397741e+00
6.97182200e-01	1.35014800e+00	7.90445062e+00
6.98180100e-01	1.06162970e+00	7.69567384e+00
6.99178000e-01	7.89331900e-01	7.52483121e+00
7.00175900e-01	1.02634940e+00	7.67272613e+00
7.01173700e-01	1.12895940e+00	7.73043599e+00
7.02171600e-01	1.00838590e+00	7.64984304e+00
7.03169500e-01	8.68671800e-01	7.61210145e+00
7.04167400e-01	8.52994000e-01	7.58223788e+00
7.05165300e-01	9.86504100e-01	7.67839993e+00
7.06163200e-01	9.11311100e-01	7.61931538e+00
7.07161100e-01	1.20084400e+00	7.80908459e+00
7.08158900e-01	1.26517590e+00	7.86365846e+00
7.09156800e-01	9.91714700e-01	7.70464792e+00
7.10154700e-01	1.05031430e+00	7.71863711e+00
7.11152600e-01	1.11902530e+00	7.76799055e+00
7.12150500e-01	8.01231600e-01	7.61157068e+00
7.13148400e-01	1.04149590e+00	7.74015791e+00
7.14146300e-01	1.15330020e+00	7.76546346e+00
7.15144100e-01	5.51148500e-01	7.44417443e+00
7.16142000e-01	1.13127440e+00	7.80568307e+00
7.17139900e-01	1.24153720e+00	7.81663015e+00
7.18137800e-01	7.46804600e-01	7.57875604e+00
7.19135700e-01	1.06721650e+00	7.77960238e+00
7.20133600e-01	8.11808700e-01	7.64925641e+00
7.21131500e-01	7.26648300e-01	7.59458080e+00
7.22129300e-01	1.16665090e+00	7.83997909e+00
7.23127200e-01	8.83960800e-01	7.63534503e+00
7.24125100e-01	7.44063700e-01	7.60472051e+00
7.25123000e-01	8.81794500e-01	7.68522829e+00
7.26120900e-01	1.13429890e+00	7.80074455e+00
7.27118800e-01	8.85295200e-01	7.66962459e+00
7.28116700e-01	1.13774220e+00	7.85089433e+00
7.29114500e-01	1.06473760e+00	7.81104814e+00
7.30112400e-01	1.03107470e+00	7.77651093e+00
7.31110300e-01	6.08721800e-01	7.58012522e+00
7.32108200e-01	8.92716500e-01	7.74157055e+00
7.33106100e-01	7.77331300e-01	7.68132731e+00
7.34104000e-01	9.30081300e-01	7.75855955e+00
7.35101900e-01	6.83465800e-01	7.56828563e+00
7.36099700e-01	9.84304100e-01	7.79769623e+00
7.37097600e-01	7.08741300e-01	7.63947237e+00
7.38095500e-01	1.15921120e+00	7.93263221e+00
7.39093400e-01	6.82402500e-01	1.79893464e-01
7.40091300e-01	6.14502200e-01	1.77838622e-01
7.41089200e-01	8.69455200e-01	1.83209117e-01
7.42087000e-01	1.11525800e+00	1.90128688e-01
7.43084900e-01	8.90410100e-01	1.82368828e-01
7.44082800e-01	6.42992300e-01	1.81205781e-01
7.45080700e-01	1.04848850e+00	1.86405288e-01
7.46078600e-01	7.59040700e-01	7.73283218e+00
7.47076500e-01	7.39127800e-01	7.69189376e+00
7.48074400e-01	1.41539190e+00	1.97212081e-01
7.49072200e-01	8.80021600e-01	1.85162218e-01
7.50070100e-01	6.48631000e-01	1.78615900e-01
7.51068000e-01	4.85110500e-01	1.76869836e-01
7.52065900e-01	6.37131900e-01	7.65230983e+00
7.53063800e-01	9.40520600e-01	7.83105542e+00
7.54061700e-01	9.82027800e-01	7.86115753e+00
7.55059600e-01	7.70690400e-01	7.74097431e+00
7.56057400e-01	1.13320440e+00	7.93182293e+00
7.57055300e-01	1.22711620e+00	7.95454789e+00
7.58053200e-01	7.24836700e-01	7.77079281e+00
7.59051100e-01	6.35329600e-01	7.68838381e+00
7.60049000e-01	1.13695960e+00	7.99902780e+00
7.61046900e-01	1.06573930e+00	7.94929066e+00
7.62044800e-01	9.53627400e-01	7.93598921e+00
7.63042600e-01	9.32485500e-01	7.87893899e+00
7.64040500e-01	1.02174530e+00	7.91414463e+00
7.65038400e-01	7.23196200e-01	1.82680674e-01
7.66036300e-01	8.94493100e-01	7.89637374e+00
7.67034200e-01	1.22538110e+00	8.04771689e+00
7.68032100e-01	9.91958300e-01	1.89500586e-01
7.69030000e-01	5.81569800e-01	1.81594067e-01
7.70027800e-01	9.11249300e-01	1.85675884e-01
7.71025700e-01	8.93634400e-01	1.87722012e-01
7.72023600e-01	5.05483900e-01	7.66160461e+00
7.73021500e-01	1.10702790e+00	7.96848852e+00
7.74019400e-01	1.04845430e+00	1.89898603e-01
7.75017300e-01	6.80566300e-01	1.83577528e-01
7.76015100e-01	1.01313960e+00	1.92373312e-01
7.77013000e-01	9.43769700e-01	1.89866018e-01
7.78010900e-01	1.15411800e+00	1.92247802e-01
7.79008800e-01	1.08387650e+00	1.92099996e-01
7.80006700e-01	9.00006100e-01	1.90052965e-01
7.81004600e-01	1.11916370e+00	1.93332158e-01
7.82002500e-01	6.56583700e-01	1.83866270e-01
7.83000300e-01	9.76801800e-01	1.90799284e-01
7.83998200e-01	1.21089490e+00	8.08348954e+00
7.84996100e-01	1.46245460e+00	8.19071388e+00
7.85994000e-01	1.11872490e+00	1.95780966e-01
7.86991900e-01	5.08020200e-01	1.81481870e-01
7.87989800e-01	1.13270050e+00	1.94122561e-01
7.88987700e-01	8.17871800e-01	1.88239813e-01
7.89985500e-01	6.74080200e-01	7.83062608e+00
7.90983400e-01	9.30834700e-01	7.96888581e+00
7.91981300e-01	5.54166300e-01	1.81347677e-01
7.92979200e-01	1.08801190e+00	1.95738472e-01
7.93977100e-01	1.23331840e+00	1.96587855e-01
7.94975000e-01	8.42639400e-01	1.87288005e-01
7.95972900e-01	1.01258310e+00	8.05645523e+00
7.96970700e-01	1.15860170e+00	8.10415427e+00
7.97968600e-01	1.16431910e+00	8.13851924e+00
7.98966500e-01	8.73817800e-01	1.90915735e-01
7.99964400e-01	9.03568000e-01	1.88913678e-01
8.00962300e-01	8.49412200e-01	1.90433717e-01
8.01960200e-01	9.07075800e-01	1.90372491e-01
8.02958100e-01	1.18000300e+00	1.96473849e-01
8.03955900e-01	7.07729800e-01	1.87023569e-01
8.04953800e-01	1.27446870e+00	1.97140928e-01
8.05951700e-01	1.34708240e+00	2.01452239e-01
8.06949600e-01	1.19264060e+00	1.96881887e-01
8.07947500e-01	8.59579300e-01	1.90213461e-01
8.08945400e-01	1.30456450e+00	2.01282673e-01
8.09943300e-01	1.10040700e+00	1.95552052e-01
8.10941100e-01	1.07951450e+00	1.96691021e-01
8.11939000e-01	1.07919890e+00	1.95743043e-01
8.12936900e-01	9.54501100e-01	8.08951040e+00
8.13934800e-01	1.05837900e+00	8.14520335e+00
8.14932700e-01	9.21727700e-01	1.91803419e-01
8.15930600e-01	8.13790900e-01	1.91657865e-01
8.16928400e-01	8.14737700e-01	1.90237388e-01
8.17926300e-01	1.03604960e+00	1.95063498e-01
8.18924200e-01	1.46001720e+00	2.03437679e-01
8.19922100e-01	7.11906600e-01	1.90673150e-01
8.20920000e-01	1.14973290e+00	1.97338806e-01
8.21917900e-01	6.77948700e-01	1.88032375e-01
8.22915800e-01	7.37226400e-01	1.89474482e-01
8.23913600e-01	1.15410490e+00	1.99149527e-01
8.24911500e-01	1.17081550e+00	1.96672554e-01
8.25909400e-01	8.93663100e-01	1.93014212e-01
8.26907300e-01	6.52584200e-01	1.87207587e-01
8.27905200e-01	8.84147000e-01	1.93996133e-01
8.28903100e-01	6.60164000e-01	7.93368374e+00
8.29901000e-01	9.66839700e-01	8.14452402e+00
8.30898800e-01	7.20305100e-01	1.90477918e-01
8.31896700e-01	1.02008390e+00	1.94855350e-01
8.32894600e-01	9.03893200e-01	1.93363539e-01
8.33892500e-01	8.83061100e-01	1.93752456e-01
8.34890400e-01	1.15208590e+00	1.98405933e-01
8.35888300e-01	1.07022780e+00	1.97926327e-01
8.36886200e-01	1.21397220e+00	2.00883818e-01
8.37884000e-01	9.46711900e-01	8.13954972e+00
8.38881900e-01	1.26073650e+00	8.30937315e+00
8.39879800e-01	8.69674000e-01	8.09960826e+00
8.40877700e-01	1.44572550e+00	8.38834785e+00
8.41875600e-01	9.65590100e-01	8.14615449e+00
8.42873500e-01	8.19161600e-01	8.10120844e+00
8.43871400e-01	1.09790510e+00	8.22821942e+00
8.44869200e-01	1.23439190e+00	2.00025435e-01
8.45867100e-01	6.27343300e-01	1.88892950e-01
8.46865000e-01	1.12005740e+00	2.00599186e-01
8.47862900e-01	6.91333900e-01	8.01421696e+00
8.48860800e-01	1.05283700e+00	8.17879385e+00
8.49858700e-01	6.80241600e-01	8.04779038e+00
8.50856600e-01	1.25912730e+00	8.36328676e+00
8.51854400e-01	1.07934130e+00	8.26709105e+00
8.52852300e-01	9.75561200e-01	8.19304206e+00
8.53850200e-01	9.98989200e-01	8.20067183e+00
8.54848100e-01	1.14890750e+00	8.32199874e+00
8.55846000e-01	8.85086100e-01	8.17002347e+00
8.56843900e-01	9.25538800e-01	8.20318974e+00
8.57841700e-01	1.10929760e+00	1.98612816e-01
8.58839600e-01	9.41882600e-01	1.97113016e-01
8.59837500e-01	1.01824060e+00	8.24468715e+00
8.60835400e-01	1.03779560e+00	8.31037787e+00
8.61833300e-01	1.13870820e+00	1.98368580e-01
8.62831200e-01	1.27757330e+00	2.04856761e-01
8.63829100e-01	6.75468700e-01	1.92862337e-01
8.64826900e-01	1.05998680e+00	1.98675943e-01
8.65824800e-01	1.10075680e+00	2.00157213e-01
8.66822700e-01	1.19786800e+00	2.04978471e-01
8.67820600e-01	1.28255540e+00	2.03927975e-01
8.68818500e-01	9.29595800e-01	1.95845256e-01
8.69816400e-01	9.98280600e-01	1.99709040e-01
8.70814300e-01	6.90994900e-01	1.93285837e-01
8.71812100e-01	1.09434670e+00	2.01549474e-01
8.72810000e-01	8.58655900e-01	1.96880217e-01
8.73807900e-01	9.79529000e-01	8.31834486e+00
8.74805800e-01	1.08263660e+00	8.33618400e+00
8.75803700e-01	1.08028410e+00	2.00125493e-01
8.76801600e-01	8.90809000e-01	1.96665324e-01
8.77799500e-01	1.18927480e+00	2.03076821e-01
8.78797300e-01	7.11658700e-01	1.95801933e-01
8.79795200e-01	1.21997510e+00	2.04035694e-01
8.80793100e-01	9.80227900e-01	8.31800614e+00
8.81791000e-01	9.86100900e-01	8.33095145e+00
8.82788900e-01	1.25029100e+00	8.47858641e+00
8.83786800e-01	1.11274050e+00	8.40699407e+00
8.84784700e-01	7.92794500e-01	1.95564309e-01
8.85782500e-01	1.01006150e+00	8.35625926e+00
8.86780400e-01	7.55541500e-01	8.21396802e+00
8.87778300e-01	1.04623700e+00	8.39596869e+00
8.88776200e-01	1.06367060e+00	8.36472743e+00
8.89774100e-01	1.01434300e+00	2.00312740e-01
8.90772000e-01	1.11710990e+00	2.01630674e-01
8.91769900e-01	1.37920240e+00	2.07218906e-01
8.92767700e-01	1.07834030e+00	2.01669819e-01
8.93765600e-01	1.01939310e+00	2.01675436e-01
8.94763500e-01	1.13726090e+00	8.45029726e+00
8.95761400e-01	9.99686100e-01	8.34147293e+00
8.96759300e-01	8.04127300e-01	1.95500303e-01
8.97757200e-01	1.26437690e+00	2.07758041e-01
8.98755000e-01	1.13380680e+00	2.02954760e-01
8.99752900e-01	1.06527170e+00	2.01135807e-01
9.00750800e-01	1.17796950e+00	2.05701750e-01
9.01748700e-01	6.46741700e-01	1.94882092e-01
9.02746600e-01	1.07719480e+00	2.01620730e-01
9.03744500e-01	7.19001800e-01	1.94936371e-01
9.04742400e-01	9.58931000e-01	2.03651346e-01
9.05740200e-01	1.15585310e+00	8.46667376e+00
9.06738100e-01	8.08551200e-01	8.35110341e+00
9.07736000e-01	1.04897220e+00	2.03950863e-01
9.08733900e-01	1.06798680e+00	2.02829279e-01
9.09731800e-01	1.02421420e+00	2.03573594e-01
9.10729700e-01	1.11846730e+00	2.06857240e-01
9.11727600e-01	8.93532300e-01	2.00225032e-01
9.12725400e-01	1.25455070e+00	2.06436251e-01
9.13723300e-01	1.39935340e+00	2.11471994e-01
9.14721200e-01	1.03574900e+00	2.02517368e-01
9.15719100e-01	1.10864460e+00	2.03927982e-01
9.16717000e-01	1.04290720e+00	2.03576757e-01
9.17714900e-01	9.29344400e-01	2.01463169e-01
9.18712800e-01	1.10186610e+00	2.03426958e-01
9.19710600e-01	9.19685900e-01	8.34331760e+00
9.20708500e-01	1.08701100e+00	8.50877260e+00
9.21706400e-01	1.19496090e+00	8.54431649e+00
9.22704300e-01	1.01285630e+00	2.03945761e-01
9.23702200e-01	1.16651920e+00	2.07233164e-01
9.24700100e-01	9.65658700e-01	2.01087392e-01
9.25698000e-01	1.14156190e+00	2.07049321e-01
9.26695800e-01	1.05412120e+00	2.05688704e-01
9.27693700e-01	9.88892100e-01	2.02487563e-01
9.28691600e-01	6.62109200e-01	8.27254846e+00
9.29689500e-01	1.48746410e+00	8.75690219e+00
9.30687400e-01	1.08569940e+00	8.53586474e+00
9.31685300e-01	1.21264330e+00	8.64712897e+00
9.32683200e-01	1.15117590e+00	2.08939068e-01
9.33681000e-01	1.10631160e+00	2.05472938e-01
9.34678900e-01	1.23888580e+00	2.09192503e-01
9.35676800e-01	1.26868060e+00	2.09956861e-01
9.36674700e-01	1.16344740e+00	2.07980887e-01
9.37672600e-01	1.63496550e+00	2.16513945e-01
9.38670500e-01	7.13942200e-01	8.35919240e+00
9.39668300e-01	9.59384400e-01	8.50095907e+00
9.40666200e-01	1.14883160e+00	2.08176081e-01
9.41664100e-01	1.29619860e+00	2.09529898e-01
9.42662000e-01	1.07733310e+00	2.05631469e-01
9.43659900e-01	1.14328340e+00	2.06839385e-01
9.44657800e-01	1.06500330e+00	2.05752392e-01
9.45655700e-01	9.05344800e-01	2.02915845e-01
9.46653500e-01	8.19420300e-01	2.00721950e-01
9.47651400e-01	1.29363720e+00	2.12087258e-01
9.48649300e-01	7.85550400e-01	2.02443651e-01
9.49647200e-01	1.09001450e+00	2.06097271e-01
9.50645100e-01	8.53287100e-01	2.03408804e-01
9.51643000e-01	1.27446430e+00	2.11778534e-01
9.52640900e-01	1.11460430e+00	2.06884638e-01
9.53638700e-01	1.15123700e+00	2.11597216e-01
9.54636600e-01	1.18654070e+00	2.09638800e-01
9.55634500e-01	1.29575970e+00	2.11421555e-01
9.56632400e-01	8.24329200e-01	2.04614592e-01
9.57630300e-01	1.13730190e+00	2.08912111e-01
9.58628200e-01	1.55819350e+00	2.15123236e-01
9.59626100e-01	9.42580700e-01	8.53777197e+00
9.60623900e-01	1.15504650e+00	8.66830078e+00
9.61621800e-01	7.61146600e-01	8.44520720e+00
9.62619700e-01	1.33955820e+00	2.13813313e-01
9.63617600e-01	1.24181860e+00	2.13350804e-01
9.64615500e-01	1.12082160e+00	2.07395115e-01
9.65613400e-01	1.35135960e+00	2.13776163e-01
9.66611300e-01	1.23867970e+00	2.12483420e-01
9.67609100e-01	9.47414200e-01	2.03065625e-01
9.68607000e-01	1.35297530e+00	2.14508209e-01
9.69604900e-01	1.76358690e+00	2.22045619e-01
9.70602800e-01	7.69650100e-01	2.02101436e-01
9.71600700e-01	7.88483700e-01	2.03886464e-01
9.72598600e-01	1.07583900e+00	2.09828080e-01
9.73596400e-01	8.53875500e-01	8.58197512e+00
9.74594300e-01	1.35748980e+00	8.82729581e+00
9.75592200e-01	9.66431800e-01	8.60486944e+00
9.76590100e-01	1.20968150e+00	2.11144512e-01
9.77588000e-01	4.49455200e-01	8.39212723e+00
9.78585900e-01	1.09034170e+00	8.71645362e+00
9.79583800e-01	1.37097280e+00	2.13702787e-01
9.80581600e-01	1.32611390e+00	2.16629843e-01
9.81579500e-01	1.28022730e+00	2.12808197e-01
9.82577400e-01	9.85242100e-01	2.08416275e-01
9.83575300e-01	9.22881500e-01	2.06980003e-01
9.84573200e-01	1.15400780e+00	2.12626182e-01
9.85571100e-01	7.04034200e-01	2.01242585e-01
9.86569000e-01	1.19611630e+00	2.12658391e-01
9.87566800e-01	8.19028200e-01	2.07441457e-01
9.88564700e-01	1.14908920e+00	2.09264309e-01
9.89562600e-01	1.21847930e+00	2.14317270e-01
9.90560500e-01	1.21901160e+00	2.12920198e-01
9.91558400e-01	1.24377850e+00	2.11107182e-01
9.92556300e-01	1.22770990e+00	2.15486396e-01
9.93554200e-01	1.09783410e+00	2.13328121e-01
9.94552000e-01	1.17466490e+00	2.10827811e-01
9.95549900e-01	1.15672220e+00	2.12710841e-01
9.96547800e-01	1.42296040e+00	2.19212262e-01
9.97545700e-01	7.86783000e-01	8.62935786e+00
9.98543600e-01	1.21128230e+00	8.85950598e+00
9.99541500e-01	8.88340800e-01	8.69821278e+00
1.00053900e+00	8.69791400e-01	2.08487935e-01
1.00153700e+00	8.46594100e-01	8.70819022e+00
1.00253500e+00	8.88056000e-01	8.77095039e+00
1.00353300e+00	1.31361400e+00	8.97875644e+00
1.00453100e+00	1.21305470e+00	8.86553571e+00
1.00552900e+00	1.27671400e+00	9.01065531e+00
1.00652700e+00	1.46254500e+00	2.21413069e-01
1.00752500e+00	1.44928090e+00	2.30018945e-01
1.00852200e+00	8.15052300e-01	2.22404748e-01
1.00952000e+00	1.36646710e+00	9.03291241e+00
1.01051800e+00	1.37879590e+00	2.40643040e-01
1.01151600e+00	1.28306170e+00	2.39133156e-01
1.01251400e+00	9.93836900e-01	8.82589656e+00
1.01351200e+00	9.78980900e-01	8.80734660e+00
1.01451000e+00	1.76306300e+00	2.58401756e-01
1.01550800e+00	1.35422950e+00	2.55706700e-01
1.01650600e+00	1.39647240e+00	2.57853602e-01
1.01750300e+00	1.22209320e+00	2.54200933e-01
1.01850100e+00	1.17555120e+00	2.60077861e-01
1.01949900e+00	1.13862990e+00	2.60748399e-01
1.00000000e+02	0.00000000e+00	0.00000000e+00
