1.452219999999999943e-03 2.138819910817449454e+03 2.447492134193453850e-01
1.520661020050479914e-03 2.107769880298762018e+03 4.324511897953134398e-01
1.592327566003059894e-03 2.075509342775120786e+03 1.177266487756185726e-01
1.667371652210200084e-03 2.041754664414967010e+03 2.138082310846911860e-01
1.745952457240100000e-03 2.018139465508410240e+03 7.486447324808674642e-02
1.828236661515730008e-03 1.997552029136315241e+03 1.246947296450421766e-01
1.914398800866390013e-03 1.975720823536020362e+03 2.245808550021058114e-01
2.004621636741599818e-03 1.936463293847610203e+03 4.835923081092353137e-01
2.099096543872649989e-03 1.894712602776678750e+03 2.406245187393451224e-01
2.198023916204030082e-03 1.847713437120034087e+03 6.584636783944063099e-02
2.301613591955879810e-03 1.795086684427782529e+03 5.426458629984841353e-02
2.410085298718969878e-03 1.736366533228022490e+03 3.895072304935595642e-02
2.523669119526420097e-03 1.665157491600242793e+03 7.929305341746761826e-02
2.642605980890589800e-03 1.586273857597971755e+03 5.091574661206418363e-03
2.767148163840590057e-03 1.490230597165065092e+03 1.650615665514656161e-01
2.897559839044109870e-03 1.384751153488940190e+03 1.668022648355040050e-01
3.034117627148850017e-03 1.271727705207611280e+03 2.900295529610682488e-01
3.177111185532020127e-03 1.149951436592866912e+03 9.562076608092860697e-02
3.326843822702419979e-03 1.025549192781595139e+03 2.022569611165394299e-01
3.483633141658479954e-03 9.033105917538007361e+02 7.063665859700806425e-03
3.647811713566840100e-03 7.842876487476478360e+02 1.358801683118052717e-01
3.819727783190310106e-03 6.758550136241996142e+02 6.025514762009871739e-02
3.999746007561750041e-03 5.722338083782963167e+02 5.749925237748567536e-02
4.188248229470520161e-03 4.755653110082553212e+02 1.304728775633179072e-01
4.385634287402220312e-03 3.910618822848399532e+02 4.249483793285802752e-02
4.592322863649719693e-03 3.254177580692759761e+02 1.672333729708320700e-03
4.808752372394480175e-03 2.665440886635111042e+02 1.550003405054556638e-01
5.035381889641759798e-03 2.231408067831055178e+02 7.354827793746995801e-02
5.272692126982369762e-03 1.863604383818256167e+02 1.068068111193613279e-01
5.521186451246449904e-03 1.600837651881611805e+02 1.069521181602928195e-01
5.781391952211999662e-03 1.442343809221250126e+02 9.711529303281818404e-02
6.053860560632899797e-03 1.314035501912720179e+02 4.670266387015862414e-02
6.339170218958139688e-03 1.194352981093734343e+02 9.938969771075412130e-02
6.637926107225139948e-03 1.120541918857916102e+02 1.044710430293918288e-02
6.950761926727820096e-03 1.057098402230462710e+02 6.651061681557515759e-02
7.278341244181969587e-03 9.698491959504924864e+01 9.715743874187634382e-03
7.621358899239249855e-03 8.859565878027638064e+01 4.887760426022751820e-02
7.980542478335189358e-03 7.993276794519570672e+01 6.404477659224788733e-02
8.356653857997659376e-03 7.158745727312575013e+01 1.683540284375968990e-02
8.750490820889040428e-03 6.520688582273668032e+01 6.910339027824825842e-02
9.162888748010260612e-03 5.827474969834088370e+01 1.887170675365168124e-02
9.594722390655910371e-03 5.256513651687384936e+01 6.339251273653290220e-02
1.004690772587900002e-02 4.720906490908379283e+01 2.449475757720846400e-02
1.052040389940099921e-02 4.452691692694643422e+01 2.822104667762729852e-03
1.101621526008880053e-02 4.033940882678140838e+01 1.130615687629173832e-02
1.153539349031299996e-02 3.695348031120995103e+01 1.246772785432394195e-03
1.207903983670719980e-02 3.324077038635852688e+01 8.478370482073247904e-04
1.264830744606020019e-02 3.021288985562594931e+01 3.783298420301483764e-03
1.324440381129439979e-02 2.716677687832815025e+01 7.654628288293697201e-03
